index,question,classification,intent,sentence_length,num_arabic_stopwords,repeated_words,num_special_chars,num_repeated_words
7012,قارن كاميرا ويب لوجيتك c920 وكاميرا ريزر kiyo pro جودة الصورة والميزات الإضافية للإضاءة,complex,compare_products,18,3,{'ويب': 2},1,1
7013,أرغب مقارنة شاشات سامسونج الذكية وشاشات إل جي oled جودة الصورة والسعر وتجربة المستخدم,complex,compare_products,18,4,{},1,0
7014,سيصل طلبي الأخير,simple,ask_about_order,4,1,{},1,0
7015,وضع الطلب رقم 67890,simple,ask_about_order,6,2,{},1,0
7016,أريد تتبع طلبي 54321,simple,ask_about_order,4,0,{},1,0
7017,معلومات طلبي هاتف آيفون,simple,ask_about_order,7,3,{},1,0
7018,وصل الطلب 98765,simple,ask_about_order,4,1,{},1,0
7019,وصلت شحنة اللابتوب,simple,ask_about_order,4,1,{},1,0
7020,موعد تسليم طلبي رقم 11223,simple,ask_about_order,6,1,{},1,0
7021,يمكنني إلغاء طلبي رقم 33445,simple,ask_about_order,6,1,{},1,0
7022,أرغب معرفة حالة طلبي رقم 12345 ومتى المتوقع يصل الرياض وهل يمكن تغيير موعد التسليم,complex,ask_about_order,19,4,{},1,0
7023,لقد طلبت هاتف آيفون 15 برو ماكس تم شحنه رقم التتبع الخاص,complex,ask_about_order,16,3,{},2,0
7024,أريد الاستفسار سبب تأخر طلبي رقم 67890 فقد تجاوز الموعد المحدد للتسليم,complex,ask_about_order,13,1,{},2,0
7025,لقد قمت بطلب لابتوب ديل xps 15 سيصل وأين يمكنني تتبع الشحنة بالتفصيل,complex,ask_about_order,14,1,{},2,0
7026,يمكنني تغيير عنوان التسليم لطلبي رقم 54321 جديد مدينة أخرى,complex,ask_about_order,14,3,{'عنوان': 2},1,1
7027,أرغب معرفة محتويات طلبي رقم 98765 وهل تم شحن الأصناف طلبتها,complex,ask_about_order,14,3,{},2,0
7028,يصلني تأكيد لطلبي قمت يوم لشراء فستان سهرة تم تسجيله بنجاح,complex,ask_about_order,16,5,{},2,0
7029,أريد تعديل اللون المطلوب طلبي رقم 11223 حذاء رياضي أسود أبيض,complex,ask_about_order,16,3,"{'حذاء': 2, 'رياضي': 2}",1,2
7030,يمكنني إلغاء طلب سماعة ألعاب hyperx يحمل الرقم 77889 الشحن,complex,ask_about_order,13,3,{},1,0
7031,طلبي رقم 33445 وصلني ناقص قطعة الأجهزة المنزلية أفعل للحصول الباقي,complex,ask_about_order,14,3,{},2,0
7032,تكلفة الشحن للملابس,simple,ask_shipping,4,1,{},1,0
7033,طرق الشحن المتاحة لديكم,simple,ask_shipping,6,2,{},1,0
7034,لديكم شحن مجاني,simple,ask_shipping,4,1,{},1,0
7035,يستغرق الشحن للمنطقة الشرقية,simple,ask_shipping,5,1,{},1,0
7036,تشحنون دوليا الكويت,simple,ask_shipping,5,2,{},2,0
7037,وقت التوصيل المتوقع للأحذية,simple,ask_shipping,6,2,{},1,0
7038,توفرون خدمة الشحن السريع للهواتف,simple,ask_shipping,6,1,{},1,0
7039,أريد معرفة رسوم الشحن لأجهزة الألعاب,simple,ask_shipping,6,0,{},1,0
7040,مدن السعودية يتم الشحن,simple,ask_shipping,7,3,{},1,0
7041,تكلفة شحن لابتوب ديل xps 15 مدينة جدة المدة المتوقعة,complex,ask_shipping,14,4,{},1,0
7042,خيارات الشحن المتاحة لطلب فستان سهرة أحمر القاهرة وكم يستغرق السريع,complex,ask_shipping,15,3,{'الشحن': 2},2,1
7043,شحن مجاني تجاوزت قيمة الطلب 500 سعودي منتجات الإكسسوارات,complex,ask_shipping,14,5,{},1,0
7044,يستغرق شحن بلايستيشن 5 الإمارات العربية المتحدة وهل يشمل الرسوم الجمركية,complex,ask_shipping,13,2,{},1,0
7045,أرغب معرفة تفاصيل الشحن الدولي لسماعات إيربودز برو الجيل الثاني البحرين,complex,ask_shipping,13,2,{},1,0
7046,يمكنني تتبع الشحنة اخترت الشحن العادي لجاكيت شتوي,complex,ask_shipping,10,2,{},1,0
7047,أسعار الشحن لغسالة ملابس سامسونج تحميل أمامي الطائف وهل يتم التركيب,complex,ask_shipping,14,3,{},2,0
7048,لديكم خدمة توصيل اليوم لمدينة دبي الأحذية الرياضية نايكي,complex,ask_shipping,13,4,{},1,0
7049,شركات الشحن تتعاملون معها لتوصيل الهواتف الذكية شاومي,complex,ask_shipping,12,4,{},1,0
7050,أريد معرفة سياسة الشحن للمنتجات الكبيرة كالثلاجات والمكيفات وهل تشمل التأمين,complex,ask_shipping,11,0,{},2,0
7051,مدة الاسترجاع المسموح,simple,ask_return,5,1,{},1,0
7052,أستطيع استبدال شيرت,simple,ask_return,5,2,{},1,0
7053,يمكنني تقديم طلب استرجاع,simple,ask_return,5,1,{},1,0
7054,يوجد استرجاع نقدي للملابس,simple,ask_return,5,1,{},1,0
7055,شروط الإرجاع لمنتجات الإلكترونيات,simple,ask_return,6,2,{},1,0
7056,يمكنني إرجاع القميص الرجالي الأبيض,simple,ask_return,7,2,{},1,0
7057,يمكنني استرداد أموالي الإرجاع,simple,ask_return,6,2,{},1,0
7058,يتحمل العميل رسوم الإرجاع للأحذية,simple,ask_return,6,1,{},1,0
7059,يمكنني إرجاع هاتف سامسونج جالكسي s24 الترا يعجبني الشروط المطبقة,complex,ask_return,15,5,{},2,0
7060,أرغب استبدال فستان سهرة أحمر بمقاس آخر l بدلا m ممكن يومين الشراء,complex,ask_return,19,6,{'من': 2},5,1
7061,الفترة المسموح لإرجاع لابتوب ديل xps 15 عيب مصنعي ولم يتم استخدامه,complex,ask_return,18,6,{},1,0
7062,لقد استلمت حذاء رياضي نايكي بمقاس خاطئ 43 بدلا 42 يمكنني إرجاعه استبداله بسرعة,complex,ask_return,17,3,{},5,0
7063,يمكنني إرجاع مكنسة كهربائية دايسون v15 استخدامها ليوم تكن فعاليتها توقعت,complex,ask_return,17,6,{},1,0
7064,سياسة استرجاع ألعاب بلايستيشن 5 المفتوحة تم تنزيلها,complex,ask_return,12,4,{},1,0
7065,أريد إرجاع سماعات إيربودز برو الجيل الثاني لأنها تعمل بشكل صحيح يشملها الضمان الاسترجاع,complex,ask_return,17,3,{},2,0
7066,الإجراءات المطلوبة لاسترجاع جاكيت شتوي كولومبيا يتم ارتداؤه وتم اكتشاف عيب,complex,ask_return,17,5,{},1,0
7067,يمكنني استرداد قيمة مكيف سبلت كاريير تم تركيبه واكتشفت أنه يبرد جيدا يوم,complex,ask_return,18,5,{},2,0
7068,أفعل أردت إرجاع ساعة أبل الترا الذكية لأنها تتوافق هاتفي القديم,complex,ask_return,15,4,{},1,0
7069,شروط الضمان العامة,simple,ask_warranty,5,2,{},1,0
7070,يشمل الضمان عيوب التصنيع الأجهزة المنزلية,simple,ask_warranty,8,2,{},1,0
7071,يمكنني تفعيل الضمان لمنتج اشتريته,simple,ask_warranty,6,1,{},1,0
7072,الضمان أجهزة الألعاب دولي,simple,ask_warranty,6,2,{},1,0
7073,لديكم خدمة صيانة الضمان السعودية,simple,ask_warranty,8,3,{},1,0
7074,إجراءات المطالبة بالضمان لسماعات الرأس,simple,ask_warranty,7,2,{},1,0
7075,يشمل ضمان هاتف سامسونج السقوط,simple,ask_warranty,6,1,{},1,0
7076,المنتجات الإلكترونية عليها ضمان,simple,ask_warranty,5,1,{},1,0
7077,مدة الضمان لهاتف آيفون 15 برو ماكس وماذا يشمل تحديدا حالة الأعطال,complex,ask_warranty,15,3,{},2,0
7078,لابتوب ديل xps 15 يأتي بضمان دولي وهل يغطي الأضرار العرضية انسكاب السوائل,complex,ask_warranty,15,2,{},1,0
7079,شروط الضمان لغسالة ملابس سامسونج تحميل أمامي وهل تغطي الأعطال الكهربائية انتهاء مدة الأساسية,complex,ask_warranty,18,3,{'الضمان': 2},2,1
7080,بلايستيشن 5 يشمله ضمان لمدة سنتين الجهة المقدمة للضمان حال وجود مشكلة تقنية,complex,ask_warranty,17,4,{},1,0
7081,أرغب معرفة تفاصيل الضمان لسماعات إيربودز برو الجيل الثاني وماذا أفعل توقفت العمل فجأة,complex,ask_warranty,17,3,{},1,0
7082,سياسة الضمان الأجهزة المنزلية الكبيرة الثلاجات والمكيفات وهل تشمل خدمة البيع,complex,ask_warranty,17,6,{'ما': 2},2,1
7083,ضمان حذاء رياضي نايكي يغطي التلف الناتج الاستخدام الرياضي المكثف 6 أشهر,complex,ask_warranty,16,4,{},1,0
7084,يشمل ضمان ساعات أبل الترا الذكية وهل يمكنني الحصول صيانة المتجر مباشرة,complex,ask_warranty,15,3,{},1,0
7085,كفرات الهواتف عليها ضمان حال تغير لونها تعرضها للتلف الاستخدام العادي,complex,ask_warranty,15,4,{},1,0
7086,فترة الضمان كاميرا ويب لوجيتك c920 وهل تشمل الأعطال البرمجية تعطل الميكروفون,complex,ask_warranty,16,4,{},1,0
7087,هاتف سامسونج جالكسي s24 الترا متوفر,simple,product_availability,7,1,{},1,0
7088,لديكم لابتوب ديل xps 15 المخزون,simple,product_availability,8,2,{},1,0
7089,الفستان الأحمر مقاس m متاح,simple,product_availability,6,1,{},1,0
7090,حذاء نايكي الرياضي الأسود متوفر,simple,product_availability,6,1,{},1,0
7091,الثلاجة إل جي بابين متوفرة,simple,product_availability,7,1,{},1,0
7092,بلايستيشن 5 موجود المتجر,simple,product_availability,6,2,{},1,0
7093,سماعات إيربودز برو الجيل الثاني متوفرة,simple,product_availability,7,1,{},1,0
7094,سيتوفر جاكيت شتوي كولومبيا,simple,product_availability,6,2,{},1,0
7095,توجد أجهزة منزلية جديدة قسم العروض,simple,product_availability,8,2,{},1,0
7096,لديكم أحذية رسمية مقاس 45,simple,product_availability,6,1,{},1,0
7097,هاتف آيفون 15 برو ماكس باللون الأزرق سعة 256 جيجا متوفر حاليا المخزون للشحن الفوري,complex,product_availability,17,2,{},2,0
7098,سيتوفر لابتوب ماك بوك إير m3 بذاكرة 16 جيجا رام وشاشة ريتينا فروعكم,complex,product_availability,16,3,{},1,0
7099,فستان السهرة الأحمر مقاس l متوفر فرع الرياض اليوم ويمكنني استلامه,complex,product_availability,13,2,{},1,0
7100,حذاء رياضي أديداس أبيض مقاس 42 متوفر للشحن الفوري للمنزل,complex,product_availability,11,1,{},1,0
7101,غسالة ملابس سامسونج تحميل أمامي بسعة 9 كيلو متوفرة للتسليم اليوم التركيب,complex,product_availability,16,4,{},1,0
7102,المتوقع يتوفر جهاز إكس بوكس سيريس يد تحكم إضافية المخزن الرئيسي,complex,product_availability,17,5,{'إكس': 2},1,1
7103,ساعة أبل الترا الجيل الثاني متوفرة باللون الأسود وحزام رياضي مقاس sm,complex,product_availability,13,1,{},2,0
7104,يتوفر بنطلون جينز رجالي أسود بقصة مستقيمة ومقاس 34 ماركة ليفايز,complex,product_availability,13,2,{},1,0
7105,ستتوفر مكنسة كهربائية دايسون v15 detect absolute اللاسلكية فرع الخبر,complex,product_availability,12,2,{},1,0
7106,تيشيرتات نايكي الجديدة متوفرة بجميع المقاسات والألوان المتجر الإلكتروني,complex,product_availability,11,2,{},1,0
7107,مواصفات هاتف سامسونج جالكسي s24 الترا,simple,product_specifications,8,2,{},1,0
7108,أريد معرفة مواصفات لابتوب ديل xps 15,simple,product_specifications,7,0,{},1,0
7109,مواصفات غسالة إل جي تحميل أمامي,simple,product_specifications,8,2,{},1,0
7110,مواصفات بلايستيشن 5 الديجيتال,simple,product_specifications,6,2,{},1,0
7111,أريد تفاصيل ساعة أبل الترا الجيل الثاني الذكية,simple,product_specifications,9,1,{},1,0
7112,مواصفات حذاء نايكي إير فورس 1,simple,product_specifications,8,2,{},1,0
7113,مواصفات كاميرا ويب لوجيتك c920,simple,product_specifications,7,2,{},1,0
7114,أبغى مواصفات الفرن الكهربائي بوش,simple,product_specifications,6,1,{},1,0
7115,مميزات سماعات إيربودز برو الجيل الثاني,simple,product_specifications,8,2,{},1,0
7116,سعة شاحن أنكر المتنقل 20000 مللي أمبير,simple,product_specifications,9,2,{},1,0
7117,أرغب معرفة مواصفات هاتف آيفون 15 برو ماكس الكاميرا والبطارية والمعالج ومساحة التخزين المتوفرة,complex,product_specifications,17,3,{},2,0
7118,المواصفات التقنية الكاملة للابتوب ماك بوك إير m3 الشاشة والرام وسعة التخزين ونوع المعالج,complex,product_specifications,18,4,{},1,0
