index,question,classification,intent,sentence_length,num_arabic_stopwords,repeated_words,num_special_chars,num_repeated_words
6526,هل لديكم نظارات الواقع الافتراضي من Oculus أو HTC Vive، وتكون متوافقة مع أجهزة الكمبيوتر؟,complex,search_product,15,4,{},2,0
6527,ابحث عن ماوس لاسلكي من لوجيتك.,simple,search_product,6,2,{},1,0
6528,أبحث عن مكبر صوت بلوتوث محمول من JBL أو Bose، ويفضل أن يكون مقاوم للماء ولونه أسود.,complex,search_product,17,4,{},2,0
6529,أريد أن أجد ساعة ذكية من هواوي.,simple,search_product,7,2,{},1,0
6530,ابحث عن حذاء رسمي جلدي رجالي بلون بني غامق ومقاس 43، يكون من ماركة فاخرة.,complex,search_product,15,2,{},2,0
6531,ما هو سعر الغسالة الأوتوماتيكية من إل جي ذات سعة 10 كيلو، وهل عليها خصم حالياً؟,complex,ask_price,16,4,{},3,0
6532,بكام تليفزيون سامسونج 55 بوصة؟,simple,ask_price,5,0,{},1,0
6533,أرجو إخباري بسعر لابتوب ديل XPS 13 مع معالج i7 وذاكرة 16 جيجابايت، وهل هناك عروض خاصة عليه هذا الشهر؟,complex,ask_price,20,5,{},2,0
6534,كم سعر حذاء رياضي نايكي؟,simple,ask_price,5,1,{},1,0
6535,ما هو ثمن ساعة أبل ووتش ألترا 2 مع حزام رياضي أزرق، وهل يتوفر منها خصومات للعسكريين؟,complex,ask_price,17,4,{},2,0
6536,كم سعر كنترول بلايستيشن 5؟,simple,ask_price,5,1,{},1,0
6537,أرغب في معرفة سعر كاميرا كانون EOS R5، وهل تشمل عدسة قياسية ضمن هذا السعر، أم تباع بشكل منفصل؟,complex,ask_price,19,4,{},3,0
6538,بكم خلاط براون الجديد؟,simple,ask_price,4,1,{},1,0
6539,لو سمحت، ما سعر الثلاجة العائلية من سامسونج بحجم 20 قدم مكعب، وهل يمكن تقسيطها على دفعات شهرية؟,complex,ask_price,18,4,{},3,0
6540,كم سعر قميص لويس فيتون؟,simple,ask_price,5,1,{},1,0
6541,أفكر في شراء هاتف آيفون 15 برو ماكس بسعة 256 جيجابايت، هل سعره يشمل الشحن المجاني، وكم يكلف إذا كان هناك لون تيتانيوم أزرق؟,complex,ask_price,24,5,{},3,0
6542,ما سعر تابلت هواوي؟,simple,ask_price,4,1,{},1,0
6543,أريد معرفة سعر شاشة كمبيوتر سامسونج Odyssey G9 مقاس 49 بوصة، وهل تتوفر بالتقسيط المريح أم لا؟,complex,ask_price,17,1,{},2,0
6544,كم يكلف فستان سهرة أحمر؟,simple,ask_price,5,1,{},1,0
6545,ما هو سعر طابعة إبسون إيكو تانك L3250، وهل تشمل عبوات الحبر الأصلية عند الشراء؟,complex,ask_price,15,3,{},2,0
6546,ما هو سعر جهاز الألعاب Xbox Series X، وهل يوجد معه أي ألعاب مرفقة أو خصومات خاصة عند الشراء؟,complex,ask_price,19,6,{},2,0
6547,كم سعر جهاز تنقية الهواء من دايسون؟,simple,ask_price,7,2,{},1,0
6548,أريد أن أعرف سعر الثلاجة ببابين من توشيبا سعة 400 لتر، وإذا كان هناك فرق في السعر بين اللون الفضي والأسود.,complex,ask_price,21,7,{},2,0
6549,قارن بين هاتف سامسونج S23 وهاتف آيفون 14.,simple,compare_products,8,1,{},1,0
6550,ما هي الفروقات الأساسية بين لابتوب ديل XPS 15 ولابتوب ماك بوك برو 16 إنش من حيث الأداء وعمر البطارية؟,complex,compare_products,20,5,{},1,0
6551,ممكن مقارنة بين غسالة إل جي وسامسونج؟,simple,compare_products,7,1,{},1,0
6552,أريد مقارنة تفصيلية بين أجهزة التلفاز الذكية من سوني برافيا و إل جي OLED من حيث جودة الصورة والميزات الذكية وحجم الشاشة 65 بوصة.,complex,compare_products,24,5,"{'الذكية': 2, 'من': 2}",1,2
6553,قارن بين حذاء أديداس ونايكي الرياضي.,simple,compare_products,6,1,{},1,0
6554,ما هي الفروقات الرئيسية بين سماعات AirPods Pro 2 و Sony WF-1000XM5 من حيث جودة الصوت وعمر البطارية وميزة إلغاء الضوضاء؟,complex,compare_products,21,6,{},2,0
6555,بدي أقارن بين لعبة فيفا ولعبة eFootball.,simple,compare_products,7,1,{},1,0
6556,هل يمكنكم مقارنة بين شاشات الألعاب من سامسونج وأسوس بمقاس 27 بوصة، مع التركيز على معدل التحديث ووقت الاستجابة؟,complex,compare_products,19,5,{},2,0
6557,قارن بين ساعات أبل وسامسونج الذكية.,simple,compare_products,6,1,{},1,0
6558,أرجو أن توضحوا لي الفروق بين الثلاجة الفرنسية ببابين من بوش والثلاجة ذات الأبواب المتعددة من إل جي من حيث السعة واستهلاك الطاقة والتقنيات الذكية.,complex,compare_products,25,8,{'من': 3},1,1
6559,مقارنة بين هاتف هواوي بي 60 برو وهاتف جوجل بيكسل 8 برو.,simple,compare_products,12,2,{},1,0
6560,أرغب في مقارنة أداء معالج لابتوب أبل ماك بوك إير M2 مقابل لابتوب مايكروسوفت سرفس لابتوب ستوديو 2 بمعالج إنتل i7 من حيث المهام الرسومية وتحرير الفيديو.,complex,compare_products,27,3,{'لابتوب': 3},1,1
6561,بدي أقارن بين تيشيرتات أديداس ونايكي مقاس M.,simple,compare_products,8,1,{},1,0
6562,ما هي الفروقات بين مكنسة دايسون V15 Detect اللاسلكية ومكنسة روبوروك S8 Pro Ultra الروبوتية من حيث قوة الشفط والميزات الذكية لكل منهما؟,complex,compare_products,23,5,{},1,0
6563,قارن بين أجهزة الألعاب بلايستيشن 5 وإكس بوكس سيريس إكس.,simple,compare_products,10,1,{},1,0
6564,أرغب في مقارنة بين هواتف سامسونج الفئة الاقتصادية مثل A54 وهواتف شاومي Redmi Note 12 Pro من حيث الكاميرا وعمر البطارية والسعر.,complex,compare_products,22,5,{},1,0
6565,ممكن تقارن لي بين الكاميرات الاحترافية من كانون ونيكون؟,simple,compare_products,9,4,{},1,0
6566,ما الفروق الجوهرية بين ساعات هواوي واتش جي تي 4 وساعات سامسونج جالكسي واتش 6 من حيث ميزات تتبع اللياقة البدنية والبطارية والتصميم؟,complex,compare_products,23,5,{'واتش': 2},1,1
6567,لقد قمت بطلب حذاء رياضي من ماركة نايكي يوم الخميس الماضي، ورقمه هو 98765، متى سيصل؟,complex,ask_about_order,16,3,{},3,0
6568,أرغب في الاستفسار عن تفاصيل طلبي الأخير الذي يتضمن هاتف آيفون 15 برو ماكس، والذي تم بتاريخ 15 أكتوبر، هل تم شحنه؟,complex,ask_about_order,22,5,"{'15': 2, 'تم': 2}",3,2
6569,بدي أعرف وين وصل طلب رقم 54321.,simple,ask_about_order,7,0,{},1,0
6570,لقد طلبت لابتوب ديل XPS 13 قبل أسبوعين، ولكن لم يصلني أي تحديث، رقم الطلب هو 76543، هل يمكنكم تزويدي بآخر المستجدات؟,complex,ask_about_order,22,6,{},4,0
6571,أنا طلبت غسالة سامسونج يوم الأحد الماضي، ولم أستلمها بعد، رقم الطلب 112233، متى أتوقع وصولها إلى منزلي؟,complex,ask_about_order,18,3,{},4,0
6572,أين هو الطرد الخاص بي؟,simple,ask_about_order,5,2,{},1,0
6573,لقد قمت بشراء لعبة بلايستيشن 5 من موقعكم، ورقم الفاتورة هو 998877، هل يمكنني تتبع الشحنة ومعرفة شركة الشحن؟,complex,ask_about_order,19,3,{},3,0
6574,أريد تغيير عنوان الشحن لطلبي رقم 65432، والذي يحتوي على قميص رجالي أبيض، هل هذا ممكن قبل الشحن؟,complex,ask_about_order,18,5,{},3,0
6575,متى سيتم توصيل طلبية الإكسسوارات؟,simple,ask_about_order,5,1,{},1,0
6576,لقد اشتريت شاشة كمبيوتر سامسونج قبل ثلاثة أيام برقم طلب 102938، ولكنني لم أستلم أي رسالة تأكيد، هل تم تسجيل الطلب بنجاح؟,complex,ask_about_order,22,5,{},3,0
6577,هل يمكنني إلغاء طلبي رقم 78901؟,simple,ask_about_order,6,1,{},1,0
6578,أريد الاستفسار عن سبب تأخر وصول طلبي الذي يتضمن هاتف شاومي ريدمي نوت 12، ورقمه هو 334455، لقد تجاوز الموعد المحدد للتسليم.,complex,ask_about_order,22,3,{},3,0
6579,لقد استلمت رسالة بأن طلبي رقم 21098 تم شحنه، لكنني لم أستلم أي رقم تتبع، هل يمكنكم تزويدي به؟,complex,ask_about_order,19,3,{'رقم': 2},3,1
6580,هل وصل طلبي إلى مركز التوزيع؟,simple,ask_about_order,6,2,{},1,0
6581,أنا أنتظر وصول جهاز كمبيوتر محمول من هواوي برقم طلب 45678، هل يمكنني معرفة اسم شركة التوصيل والتواصل معهم مباشرة؟,complex,ask_about_order,20,3,{},2,0
6582,هل توفرون خدمة الشحن السريع للمناطق النائية في السعودية، وما هي المدة المتوقعة للتوصيل؟,complex,ask_shipping,14,4,{},2,0
6583,ما هي مدة الشحن؟,simple,ask_shipping,4,2,{},1,0
6584,أريد معرفة تكلفة الشحن لهاتف آيفون 15 برو ماكس إلى مدينة جدة، وهل هناك خيارات شحن مجانية للطلبات التي تتجاوز مبلغ معين؟,complex,ask_shipping,22,3,{},2,0
6585,إذا طلبت لابتوب ديل XPS 13 اليوم، متى يمكنني توقعه أن يصل إلى مدينة الرياض، وهل يمكنني اختيار شركة شحن معينة؟,complex,ask_shipping,21,4,{'يمكنني': 2},3,1
6586,أنا أعيش في منطقة نائية، هل سيتم توصيل غسالة سامسونج إلى باب منزلي مباشرة أم سأحتاج لاستلامها من أقرب فرع لشركة الشحن؟,complex,ask_shipping,22,6,{},2,0
6587,هل يمكن الشحن خارج البلاد؟,simple,ask_shipping,5,1,{},1,0
6588,أرغب في معرفة تكلفة الشحن لحذاء رياضي نايكي مقاس 43 إلى دولة الإمارات العربية المتحدة، وما هي الوثائق المطلوبة للشحن الدولي؟,complex,ask_shipping,21,4,{},2,0
6589,هل لديكم توصيل في نفس اليوم؟,simple,ask_shipping,6,3,{},1,0
6590,ما هي سياسة الشحن الخاصة بالمنتجات الكبيرة مثل أجهزة التلفاز 65 بوصة، وهل هناك رسوم إضافية للتركيب عند التوصيل؟,complex,ask_shipping,19,5,{},2,0
6591,أنا مقيم في محافظة بعيدة، هل تشمل خدمة الشحن المجاني لأي مبلغ طلبيات الإكسسوارات مثل سماعات الرأس اللاسلكية، أم تقتصر على المدن الرئيسية فقط؟,complex,ask_shipping,24,6,{},3,0
6592,كم يستغرق الشحن لمحافظة أسيوط؟,simple,ask_shipping,5,1,{},1,0
6593,في حال طلبت لعبة بلايستيشن 5 اليوم، متى ستصلني كحد أقصى إذا اخترت الشحن العادي، وهل يمكنني تتبع الشحنة بشكل مباشر؟,complex,ask_shipping,21,3,{},3,0
6594,هل يمكن تغيير عنوان الشحن بعد الطلب؟,simple,ask_shipping,7,2,{},1,0
6595,أريد معرفة هل خدمة الشحن السريع تتوفر على قميص رجالي مقاس XL، وما هو فرق التكلفة بين الشحن العادي والسريع؟,complex,ask_shipping,20,5,{'الشحن': 2},2,1
6596,أرغب في إرجاع ساعة ذكية اشتريتها الأسبوع الماضي، هل ما زلت ضمن فترة الإرجاع وما هي الشروط؟,complex,ask_return,17,5,{},2,0
6597,لقد اشتريت هاتف سامسونج جلاكسي S23 منذ عشرة أيام، ولكنني غير راضٍ عنه، هل يمكنني استبداله بآيفون 15، وما هي الإجراءات المطلوبة؟,complex,ask_return,22,6,{},5,0
6598,أنا أرغب في إرجاع لابتوب HP Pavilion الذي اشتريته الأسبوع الماضي لوجود عيب مصنعي، هل يتحمل المتجر تكاليف الشحن للإرجاع؟,complex,ask_return,20,4,{},2,0
6599,هل يمكن استبدال منتج؟,simple,ask_return,4,1,{},1,0
6600,لقد استلمت غسالة أطباق من بيكو، ولكنها وصلت تالفة، ما هي الخطوات التي يجب أن أتبعها لإرجاعها أو استبدالها بمنتج جديد؟,complex,ask_return,21,6,{},3,0
6601,اشتريت حذاء رياضي من أديداس مقاس 44، ولكنه كبير عليّ، هل يمكنني استبداله بمقاس 43، وهل يشترط أن يكون في عبوته الأصلية؟,complex,ask_return,22,4,{},5,0
